InPlay,Velo,SpinRate,HorzBreak,InducedVertBreak
0,98.55,2275,14.93,13.02
1,95.68,1902,15.02,7.56
0,92.92,2244,7.55,16.73
1,94.87,2113,17.52,7.08
0,96,2427,-2.74,12.93
0,97.37,2248,14.75,9.91
1,93.27,2037,14.74,13.04
0,91.85,2242,5.88,18.69
0,96.9,2373,17.43,3.14
0,94.54,2361,3.02,21.59
0,96.83,2257,9.97,11.74
0,97.46,2446,7.42,16.38
0,91.35,2575,12.19,16.17
0,92.8,2077,14.62,12.63
0,97.2,2145,16.34,9.72
0,90.83,2113,14.45,14.39
1,96.25,2291,16.46,14.65
0,92.64,2173,11.6,7.88
0,95.64,2338,3.27,17.59
0,93.38,2479,5.54,18.83
1,97.15,2264,15.92,10.84
1,91.86,2162,17.11,9.92
0,91.07,2307,6.12,17.94
0,94.13,1876,10.74,9.64
0,95.92,1997,6.54,17.99
1,93.61,2494,14.69,18.31
0,96.4,2091,11.45,14.36
0,89.22,2010,9.73,12.62
1,97.3,2332,5.53,20.85
0,97.77,2256,11.69,16.34
1,96.34,2118,3.87,17.26
0,91.77,2130,12.07,9.49
0,89.23,1979,4.61,15.03
0,94.93,2080,17.01,6.55
0,96.58,1983,5.86,12.8
1,90.77,2080,11.89,10.98
1,94.7,1828,12.73,12.28
0,88.15,1794,14.75,9.8
0,97.8,2184,19.06,1.98
1,92.73,2309,10.56,17.78
1,95.94,2075,7.99,15.9
0,91.02,2288,9.78,14.92
0,88.71,2133,6.77,20.88
0,93.69,1754,2.83,7.5
0,93.83,2300,6.28,17.42
0,88.34,1864,12.19,4.8
1,97.25,2277,8.21,18.9
0,90.54,2102,16.66,3.24
1,94.5,2053,9.4,16.09
1,92.04,2141,15.81,9.62
0,93.29,2348,15.08,12.25
1,98.39,2379,6.47,14.71
0,89.37,1955,6.89,16.22
1,94.67,2224,10.29,17.17
0,94.41,2227,13.36,14.12
1,96.26,2412,11.91,13.98
0,97.62,2322,10.12,18.06
0,95.51,2754,0.13,20.6
0,94.37,2358,13.14,11.24
0,93.04,2460,6.63,21.99
0,95.55,2379,4.16,20.53
1,93.87,2114,11.35,12.3
1,97.82,2769,11.54,15.42
0,92.94,2259,1.01,17.52
1,91.84,2191,3.99,15.4
1,95.27,2105,14.22,14.11
1,92.95,2079,12.22,8.48
0,93.82,2216,14.87,9.58
0,89.16,2244,1.59,17.09
1,96.8,2070,15.8,11.85
1,95.71,2158,6.28,11.32
0,90.56,2127,4.58,16.86
1,92.28,2374,14.39,16.08
0,96.84,2452,9.38,19.78
1,95.2,2289,14.3,14.48
1,95.93,2297,9.29,14.2
1,94.82,2534,2.99,21.41
0,95.35,2372,2.19,17.92
0,93.96,2415,-0.52,15.56
0,89.93,2231,1.88,17.72
0,90.79,2401,-0.21,15.39
0,91.27,2162,6.27,16.37
0,91.66,2184,5.8,19.7
1,92.23,1885,16.23,9.23
0,97.7,2504,15.08,10.7
0,92.9,2165,13.93,10.71
1,95.47,2377,12.24,16.73
0,97.44,2548,4.01,18.89
0,93.14,1972,3.07,16.6
0,91.99,2690,5.54,10.17
0,98.2,2314,10.5,17.56
1,89.16,1977,12.86,12.46
1,90.05,2173,-0.34,8.78
0,93.56,2157,12.53,13.33
0,91.14,2366,13.36,11.07
0,92.81,2444,6.36,19.37
0,91.13,2392,11.23,13.85
1,92.56,2208,19.8,9.2
0,94.83,2082,8,12.91
0,93.74,2200,14.47,12.2
0,92.67,2432,8.92,18.73
0,97.54,2311,12.5,14.09
0,93.28,1906,14.55,10.88
0,94.44,2044,14.94,9.35
0,93.79,2713,8.92,13.83
0,93,2027,11.39,14.88
0,95.35,1825,9.57,12.49
1,96.91,2424,10.06,18.72
0,94.76,2185,7.75,19.69
0,93.51,1989,9.53,17.94
0,92.85,2029,14.9,11.23
0,96.52,2175,15.57,9.6
1,96.73,2499,15.31,2.83
0,93.42,2375,2.11,18.15
0,97.48,2035,19.19,2.36
0,95.42,2263,8.03,18.06
0,93.58,2224,7.59,20.23
0,93.95,2229,13.06,16.18
0,95,2426,9.46,18.08
0,93.03,2120,3.19,11.97
0,90.34,2321,14.68,16.87
0,94.46,2277,5.83,19.53
1,96.15,1975,11.95,11.64
1,88.7,2152,21.13,7.24
1,91.45,2120,13.6,5.35
1,87.7,2142,5.48,15.88
0,93.78,2508,9.35,18.38
0,89.48,2127,15.47,10.04
0,94.45,2142,15.3,12.19
0,91.73,1980,14.62,6.05
0,95.48,2268,9.14,18.38
1,94.21,2290,8.94,18.35
0,96.93,2493,2.99,18.52
0,92.28,2342,13.49,10
0,99.74,2535,10.47,17.83
0,92.47,2105,13.25,10.31
0,93.69,2627,1.58,8.21
1,91.38,1983,10.83,14.07
0,97.33,2583,6.66,17.67
0,95.24,2393,2.11,17.93
1,91.94,1976,0.54,17.48
1,97.33,2164,8.76,16.73
0,88.55,1812,14.19,7.77
0,95.49,2404,7.07,17.81
0,96.34,2614,4.17,15.86
1,86.46,1866,13.56,8.52
0,94.37,2090,10.44,13.86
0,93.52,2158,13.94,15.86
0,94.42,2343,2.56,23.14
0,93.24,2409,9.03,18.62
1,96.4,2250,15.07,11.72
0,91.05,1962,16.13,13.73
1,87.2,2222,18.18,2.84
0,98.73,1921,15.13,9.85
1,92.37,2034,2.69,18.15
0,92.09,2159,14.72,5.22
1,93.89,1908,4.5,11.98
0,95.42,2079,8.5,15.26
0,93.4,2223,3.93,19.76
0,88.57,2197,11.9,9.47
0,88.06,2133,4.79,19.75
0,90.07,2082,13.46,6.29
0,94.73,2285,16.01,1.75
0,92.83,2375,0.2,16.4
0,93.59,2051,4.96,18.13
0,94.7,2381,10.06,17.07
0,94.41,2086,11.28,12.1
0,94.08,2290,7.09,16.14
0,86.34,1838,16.48,9.34
0,94.77,2295,7.25,15.58
0,91.66,2116,3.23,22
0,91.98,2228,0.81,19.7
0,89.9,2078,12.94,9.35
0,91.84,2196,13.19,7.41
0,96.19,1825,17.42,7.72
1,93.86,2311,6.51,18.09
0,95.31,2106,7.3,13.28
0,92.39,2277,11.58,17.67
1,94.12,2526,5.73,11.5
0,93.48,1954,4.62,18.64
0,93.09,2075,6.48,16.07
0,94.07,2393,10.18,18.66
0,94.07,2366,5.27,18.17
0,91.05,2275,4.95,19.34
1,92.99,2424,9.47,18.85
0,93.87,2347,10.15,10.5
0,96.16,2355,4.64,17.18
0,94.37,2147,3.51,18.72
0,92.48,2130,11.49,16.87
0,95.17,2417,16.36,6.63
0,95.63,2440,6.49,16.66
0,94.79,2529,8.92,6.25
0,92.67,2340,4.02,20.34
0,93.88,2286,7.91,19.22
0,87.72,2132,11.5,11.49
1,93.72,2286,3.66,16.32
0,93.11,2226,8.84,13.95
1,89.77,2074,2.71,13.61
0,89.46,2186,6.57,17.15
0,93.78,2174,11.37,3.94
1,90.91,1855,16.89,8.15
0,92.99,2554,2.3,13.13
0,93.16,2441,5.41,13.53
0,97.23,2146,13.07,11.24
1,94.7,2227,13.28,12.86
0,99.46,2417,10.75,19.23
0,93.92,1979,9.15,14.84
0,94.52,2261,12.87,15.27
0,93.62,2138,14.35,11.12
0,93.33,2375,4.3,16.4
0,94.98,2060,16.85,9.77
0,98.64,2333,16.66,12.18
1,96.07,2081,11.19,16.47
0,96.55,2378,6.71,20.92
0,96.37,2568,14.87,20.82
1,89.88,2454,15.17,10.92
0,96.36,2373,17.58,9.29
1,95.35,2377,9.93,16.93
0,94.6,2352,3.32,18.9
0,96.71,2349,6.65,18.01
0,91.33,2008,16.2,7.74
1,91.11,2059,11.33,4.65
0,89.76,2032,15.65,11.41
0,92.04,2062,6.81,19.86
0,90.27,2293,9.07,17.81
0,94.36,2322,7.31,20.13
0,94.81,2061,16.26,7.27
0,92.07,2449,8.72,15.48
0,94.37,2499,15.27,15.34
1,91.96,2189,12.19,6.15
1,90.32,2026,10.19,10.41
0,98.36,2132,11.55,15.16
1,94.07,2221,7.81,17.76
0,94.63,2425,5.36,19.18
0,96.07,2244,10.1,12.22
0,96.9,2162,10.91,17.27
1,92.88,2258,7.8,19.56
0,95.9,2461,16.8,11.05
0,93.44,2265,12.7,15.5
0,95.17,2138,6.71,11.28
1,96.59,2076,15.79,8.74
0,94.86,2426,14.28,14.5
0,95.85,2612,6.36,15.12
0,94.55,2036,12.09,15.69
0,85.62,1765,1.44,9.8
1,94.68,2229,10.78,16.34
0,93.59,2055,8.52,16.21
0,92.69,1874,8.85,14.14
0,94.66,1894,17.28,6.74
0,92.02,2321,2.64,21.59
0,94.29,2116,17.85,11.7
0,93.15,1914,4.58,15.32
1,93.2,2222,3.04,16.49
0,93.93,2218,8.23,18.76
1,94.5,2356,6,16.61
0,96.47,2525,8.52,22.58
0,91.05,1985,11.82,8.86
0,94.61,2110,1.16,20.08
0,93.88,1889,14.4,-2.02
1,90.56,2040,14.81,10.93
0,92.08,2492,3.89,21.47
1,96.27,1949,17.7,2.09
1,93.47,2382,8.8,17.82
1,93.67,2344,3.01,17.27
1,99.58,2414,18.95,8.85
0,93.57,1984,15.58,9.63
0,92.73,2298,11.24,16.92
1,94.7,2220,16.04,10.2
0,93.29,2095,14.31,4.48
1,95.46,2244,8.84,14.73
0,95.41,2176,6.3,16.78
0,93.95,2175,11.27,18.28
1,96.84,2490,5.11,17.89
1,96.51,2011,11.38,13.88
1,95.2,2536,5.73,17.73
0,93.87,2375,6.26,15.48
1,92.35,2593,7.69,21.47
1,94.29,2221,12.54,13.13
0,94.58,2002,3.81,15.08
0,93.78,2523,8.21,18.52
1,92.59,2425,16.42,9.43
1,90.34,2028,9.08,16.07
0,93.07,2340,6.14,21.38
0,94.97,2410,4.63,18.6
0,92.04,2389,7.39,18.37
0,96.65,2118,16.7,10.53
0,88.08,1962,11.61,13.21
1,97.24,2361,14.28,14.58
0,93.58,2196,15.3,10
0,97.35,2262,14.35,5.97
0,94.32,2257,12.46,17.18
0,94.35,2063,13.61,10.96
1,93.54,2042,18.8,5.79
0,95.99,2385,15.17,6.7
0,94.3,2307,16.14,14.96
0,93.37,2214,5.35,17.61
0,90.35,2157,8.15,18.52
0,88.24,2329,-2.98,16.32
0,94.36,2257,3.79,14.38
1,94.51,2083,15.59,7.83
0,94.02,2464,9.88,16.97
0,94.36,2220,18.52,9.61
0,98.1,2393,16.23,8.46
0,98.91,2273,10.85,13.97
1,93.71,2247,21.2,8.13
0,89.95,2153,12.52,9.88
1,94.68,2377,8.56,16.72
1,93.27,2319,10.65,15.54
0,92.03,2223,6.56,12.04
1,90.5,1915,12.32,6.45
1,95.29,2592,-1.02,10.97
0,92.08,2221,17.22,10.42
0,92.61,2514,6.31,13.65
0,94.81,2120,6.19,16.32
0,93.95,1953,11.74,14.16
0,93.43,2356,2.25,18.58
0,91.21,2492,-1.84,23.71
0,92.83,2330,16.62,12.16
0,97.14,2513,11.22,19.74
1,97.27,2422,18.45,8.75
0,94.6,1945,9.51,14.7
0,93.84,2168,6.95,12.39
1,93.3,2131,14.1,6.55
0,88.48,2090,9.12,10.75
1,98.42,2331,5.36,16.96
0,96.99,2047,10.27,15.14
0,93.14,2044,5.74,14.06
0,96.72,2458,10.96,15.41
0,92.91,2149,7.28,15.75
0,93.31,NULL,15.89,2.2
0,86.37,1795,13.28,8.25
0,96.84,2284,8.35,14.34
0,93.39,2405,7.84,19.04
0,92.41,2191,14.23,13.74
0,92.68,1995,11.79,16.54
0,93.59,1962,1.01,16.29
0,96.25,2120,5.91,16.25
1,94.9,2044,11.83,11.75
0,95.59,2118,9.81,15.47
0,98.28,2434,5.62,14.36
1,89.15,2225,14.42,16.08
1,100.98,2430,17.28,10.3
1,94.38,2211,15.07,9.67
0,98.62,2275,10.96,11.47
0,96.3,2232,15.52,5.71
0,91.12,2230,5.33,17.71
1,94.04,2125,8.05,16.02
1,94.94,2387,4.83,15.11
1,97.65,2016,14.11,8.15
1,89.32,1743,4.05,15.08
0,89.67,2341,6.44,16.47
0,94.82,2262,5.52,19.37
0,92.7,2281,5.34,16.28
1,94.48,1933,4.99,9.24
0,97.31,2495,9.78,17.25
0,96.74,2184,12.19,15.2
0,91.2,2106,17.53,5.77
1,94.19,2157,14.62,9.74
1,94.14,2141,6.11,9.73
0,94.26,2445,7.27,16.52
0,96.12,2210,19.39,11.61
0,96.52,2473,8.53,16.77
0,95.87,2042,6.05,16.91
0,90.91,2026,10.18,8.94
0,94.16,2057,14.43,13.9
1,95.74,2547,3.96,20.85
0,94.96,2402,6.32,19.03
0,95.95,2302,-1.59,7.19
0,93.32,2296,-3.14,14.65
1,92.66,2058,1.29,17.37
1,94,2410,9.93,17.78
0,95.81,2225,5.37,17.91
0,95.16,2396,13.1,15.93
1,89.2,2498,12.62,10.27
0,94.1,2192,10.4,17.64
1,92.54,2356,11.47,13.27
0,90.39,2226,14.35,8.96
0,97.87,2170,19.14,7.28
0,94.08,2278,5.32,19.34
1,97.1,2129,17.95,10.1
0,91.4,2387,4.28,21.03
0,96.21,2569,19.45,2.73
1,93.52,2324,12.54,19.21
0,91.49,2092,11.08,11.58
1,93.54,2381,9.14,9.94
0,93.54,2188,8.08,17.4
1,93.12,2242,8.46,16.31
0,94.41,2358,6.95,22.55
0,94.05,2265,-1.54,15.66
0,93.41,2194,19.73,8.18
1,94.07,2364,10,17.95
0,93.17,1181,15.35,15.7
0,96.96,2080,6.92,18.34
0,92.93,2608,5.47,6.54
0,94.24,2391,1.32,17.65
0,96.67,2312,12.42,17.03
1,91.68,2355,6.24,20.26
1,93.8,2439,15.26,10.01
0,95.48,1823,15.32,3.87
1,94.37,2463,6.83,13.51
0,98.84,2126,15.36,8.86
1,91.61,2079,18.79,8.22
0,99.86,2792,11.33,7.56
0,97.49,2568,13.93,16.6
0,95.27,2051,5.2,10.54
0,89.53,2117,-0.67,18.08
0,90.48,2019,1.75,18.47
0,94.86,2376,12.14,17.69
0,90.51,2120,0.71,15.66
0,93.67,2044,15.22,10.05
0,93.18,2258,7.35,16.57
1,93.85,2320,6.05,20.27
0,94.55,2213,3.14,16.48
0,91.33,2171,18.3,13.03
0,92.6,2252,5.28,16.79
1,94.46,2425,3.83,18.61
0,92.37,1939,11.51,3.87
0,95.03,2565,8.41,18.94
0,95.43,2337,9.06,18.21
1,94.48,2225,6.79,15.2
0,96.15,2346,7.44,10.98
1,90.64,1948,3.5,16.12
0,95.32,2235,4.92,18.89
1,94.74,2042,6.91,11.77
0,94.34,2393,2.93,20.06
1,93.19,2169,14.71,13.8
0,94.31,2232,10.14,13.7
0,97.15,2121,10.03,13.96
0,90.8,2111,2.99,16.51
0,93.11,2338,7.58,17.33
1,95.82,2573,9.91,17.31
0,88.09,1961,12.5,9.45
0,93.17,1819,9.64,14.7
1,98.59,2252,13.63,8.9
0,94.71,2250,5.52,20.27
0,93.77,2103,6.14,15.56
0,92.81,2315,15.94,14.81
0,93.37,2325,7.5,17.22
0,95.83,2158,7.81,16.36
1,87.99,2383,13.63,6.4
0,97.27,2024,14.79,11.13
0,92.95,2195,16.67,5.62
1,94.37,2157,7.12,16.73
1,91.18,2174,10.82,15.89
0,95.44,2185,9.55,15.13
0,94.1,2396,9.75,16.65
0,93.98,2531,12.47,13.65
0,96.85,2544,4.51,18.49
0,92.39,1925,13.52,9.14
0,94.47,2311,6.58,19.37
0,93.56,2323,11.94,16.69
0,97.9,2382,1.66,19.83
1,92.57,2310,0.79,20.11
0,94.59,2269,0.63,18.25
0,93.45,2176,7.86,19.75
0,93.95,2327,3.5,17.52
0,96.15,2318,8.52,16.45
1,98.02,2133,10.17,18.81
0,94.61,2171,18.39,6.59
0,89.54,2317,14.32,12.63
0,93.39,2320,8.31,20.14
0,98.48,2311,8.43,18.49
0,95.34,2335,4.61,17.88
0,97.25,2376,15.15,13.82
0,96.53,2346,8.51,17.99
0,96.95,2378,14.8,14.1
0,96.17,2261,9.92,18.89
0,95.26,2422,15.39,20.91
0,98.64,2615,14.33,6.99
0,92,2080,14.89,15.18
1,91.16,2260,8.52,15.42
1,94.9,2333,5.6,14.11
0,95.22,2344,8.61,19.83
0,94.7,1918,18.34,7.65
0,98.31,2341,7.15,17.1
0,94.44,2633,1.29,16.82
0,93.48,2094,2.24,19.78
0,94.51,2362,3.82,14.9
0,94.01,1767,13.9,2.28
0,89.98,2404,8.5,19.19
0,95.55,2632,7.35,12.9
1,92.73,2084,12.22,18.99
0,94.82,2353,11.04,13.81
0,94,2482,12.84,17
0,91.16,2179,14.1,14.35
1,91.1,2366,6.57,15.68
1,93.74,2306,11.69,12.8
0,98.36,2487,8.34,15.75
0,94.54,2252,4.94,16.2
0,93,2400,3.19,18.69
0,93.48,2331,11.96,17.53
0,94.93,2481,-5.11,12.56
0,95.05,2563,8.2,21.03
0,89.31,2304,16.04,14.84
0,90.06,1931,15.36,12.12
0,96.57,2713,5.62,20
0,91.8,2221,18.6,7.91
0,92.7,2320,13.79,15.12
0,90.93,2047,4.96,14.12
0,96.38,2386,12.79,18.43
0,96.81,2559,12.26,16.54
0,91.28,2041,5.43,15.95
0,90.46,2097,15.4,11.09
0,92.76,2048,16.02,12.6
0,93.07,2382,16.49,6.25
0,92.07,2053,5.02,16.73
0,95.56,2536,16.93,12.55
0,93.05,2354,18.25,2.64
0,90.96,1782,-0.76,16.43
0,93.11,2082,10.94,12.25
0,94.28,2715,8.66,17.46
0,95.61,2468,6.79,15.56
0,95.86,2467,3.59,13.71
0,98.91,2113,13.97,9.28
1,99.7,2619,3.58,18.54
0,92.69,2406,14.01,12.86
0,95.52,2192,10.82,16.29
0,94.49,2352,3.77,17.05
0,91.77,2242,5.92,18.47
0,94.62,2354,10.81,18.02
0,90.08,2095,9.68,14.38
1,95.35,2013,2.34,18.73
1,92.48,2243,5.16,16.68
0,97.31,2273,3.81,18.88
0,93.16,2131,0.42,20.2
1,93.51,2447,5.49,14.75
0,96.74,2369,2.97,16.23
0,95.69,2314,5.56,14.92
1,96.44,2313,14.03,11.37
1,92.12,2347,10.97,18.91
0,95.52,2182,10.42,14.48
0,92.16,2282,6.15,11.6
0,91.74,2390,2.39,18.13
0,94.24,2291,13.19,14.46
0,87.71,1812,14.66,8.92
0,93.78,2466,7.69,17.71
0,97.39,2308,8.81,16.47
1,92.01,2007,10.51,16.92
0,95.31,2363,5.38,8.47
0,96.76,2260,9.84,15.83
0,95.22,2055,4.12,17.57
1,92.21,2149,14.12,6.89
0,88.39,2033,18.98,12.53
0,96.1,2296,4.5,17.27
0,91.99,1975,2.1,18.13
0,92.42,2177,4.02,14.13
0,96.08,2224,17.41,6.39
0,92.84,2195,16.07,13.38
0,92.11,2582,3.29,16.8
0,97.28,2460,16.12,12.16
0,96.25,2133,5.57,18.71
1,91.38,2122,4.03,17.49
0,94.71,2101,7.32,16.9
0,96.84,2228,7.97,16.93
0,95.55,2128,15.04,16.91
0,91.68,2288,6.62,16.15
1,97.78,2171,13.28,12.03
0,97.89,2339,11.8,14.1
1,93.71,2335,9.16,18.44
0,95.51,2412,7.96,18.67
0,92.86,2384,14.49,15.63
1,96.19,2236,15.15,10.5
0,94.32,2421,4.76,20.95
0,93.22,2224,10.3,17.74
0,89.24,1930,8.02,15.51
0,94.82,2103,7.83,17.55
0,94.34,2131,9.37,18.95
0,93.27,2490,1.27,17.45
0,94.88,2168,12.1,11.35
0,96.55,2072,18.99,7.45
1,93.68,2651,3.81,17.59
0,93.41,2291,8.14,19.96
1,92.12,2252,9.91,17.02
0,91.78,2427,11.68,16.86
0,96.48,2218,14.88,11.22
0,94.79,2258,5.82,17.63
0,95.78,2000,13.14,10.14
1,95.97,2237,11.42,14.87
0,90.92,2023,19.87,9.23
0,95.23,2287,5.71,16.13
0,93.24,2063,3.72,15.86
0,92.89,2518,1.96,13.23
0,96.18,2421,7.91,19.93
0,96.6,2166,1.09,13.42
0,93.23,2027,3.75,18.91
1,97.01,2390,6.76,12.44
0,91.79,2207,9.35,18.64
0,90.7,2214,1.93,17.89
0,95.13,2139,2.07,21.21
0,92.96,2253,6.61,14.7
0,94.39,2105,13.7,13.04
1,92.31,2139,16.09,9.43
0,92.05,2046,7.08,14.52
0,92.95,2158,11.18,11.71
1,96.96,2264,15.64,7.22
0,86.26,1755,11.46,11.57
1,99.65,2356,9.67,17.09
1,89.33,2058,12.32,8.4
0,93.5,2191,14.64,12.32
1,94.75,2315,5.58,11.37
1,91.05,1998,15.51,9.29
0,93.53,2109,7.69,15.52
1,89.1,2242,10.39,15.65
0,95.78,2348,13.35,16.81
0,96.4,2124,15.91,1.95
0,92.55,2259,8.03,15.83
0,97.87,2472,14.14,17.62
0,95.88,2019,10.02,14.37
1,92.85,2474,12.56,12.08
0,89.86,2283,16.02,18.87
0,91.82,2108,6.29,17.07
0,95.91,2693,-1.81,10.5
1,93.42,1832,15.38,10.28
0,94.11,2036,15.35,6.94
0,96.32,2242,11.35,14.5
0,94.13,2273,10.28,20.53
1,94.15,2366,14.95,13.99
0,97.12,2391,6.28,20.32
0,94.98,2150,11.03,14.98
0,97.73,2388,11.81,17.35
0,85.91,1793,10.9,12.67
0,88.92,2065,3.49,15.24
0,93.29,2061,10.05,21.2
0,91.26,2278,13.06,9.44
0,92.57,2041,2.91,16.74
0,91.85,2419,15.37,15.18
1,93.53,2006,14.44,9.65
1,98.02,2464,9.06,15
0,94.21,2012,10.84,12.06
0,97.42,2401,10.29,15.14
0,94.11,2265,10.13,17.87
0,96.18,2168,9.37,17.92
0,94.12,2322,15.66,13.16
1,91.04,2180,11.58,11.7
0,98.15,1913,15.73,10.76
0,96.47,2321,16.84,3.09
1,91.81,1784,13.46,6.94
0,95.55,2439,-4.22,16.67
0,93.61,2333,1.58,17.64
0,92.97,2112,12.26,14.19
0,89.24,2145,10.97,7.52
0,91.57,2099,18.54,7.38
0,92.89,2414,3.41,16.31
0,94.47,2230,17.05,9.08
0,94.43,2145,7.5,14.94
0,93.79,2365,5.15,16.88
1,96.4,1879,7.71,6.05
1,97,2172,10.29,17.45
0,97.38,2345,5.44,17.42
1,95.02,2428,7.59,18.54
0,89.54,2300,11.73,19.19
0,95.84,2097,18.11,0.26
0,94.39,2398,11.48,15.73
0,97.25,2125,9.39,18.2
1,88.22,2100,8.5,15.51
1,94.6,2387,7.83,20.74
0,98.12,2283,16.36,13.74
1,92.65,2291,7.83,16.29
0,95.52,2544,-3.79,8
0,95.07,2088,16.83,8.4
0,94.4,2206,2.25,12.56
1,95.18,2507,5.02,16.2
0,95.13,2451,11.03,13.99
0,96.1,2393,10.11,16.43
0,93.01,1854,16.78,-1.56
0,92.43,2273,4.89,20.6
0,92.19,2249,2.27,10.27
0,92.23,2285,1.17,19.1
1,93.05,2522,10.72,20.23
0,93.59,2191,11.37,12.14
0,96.43,2386,17.29,5.54
0,95.28,2266,4.89,14.09
1,96.13,2278,13.43,10.64
0,89.94,2220,2.73,18.72
1,93.77,2306,6.28,16.05
0,96.46,2462,6.01,14.2
0,94.56,2382,18,7.29
1,91.86,1866,4.39,11.8
0,95.37,2612,0.94,16.69
0,90.51,2258,14.02,17.08
0,94.25,2228,9.25,18.21
0,91.82,2421,6.75,19.19
0,92.91,2406,15.92,14.79
0,95.89,2540,6.45,16.08
0,91.76,2071,8.5,20.07
0,91.1,2352,2.09,19.55
0,98.37,2261,12.12,13.12
1,96.82,2308,17.14,12.21
1,94.72,2094,13.49,9.07
0,93.85,1960,14.62,4.99
0,92.49,1869,15.9,3.16
0,92.98,2231,15.3,18.3
1,99.4,2463,0.96,17.13
0,96.22,2302,6.88,16.16
0,93.31,2480,9.57,20.2
0,98.54,2402,10.42,17.56
0,92.63,2285,7.53,13.29
1,92.1,1902,13.04,16.72
0,95.52,2152,8.26,18.9
0,93.28,2056,14.36,12
1,94.16,1997,18.74,13.23
0,94.01,2139,9.8,13.87
1,95.11,1980,17.27,7.65
0,94.84,2115,14.25,14.93
1,91.57,2017,15.66,12.82
0,96.1,2911,11.95,19.58
0,86.7,2202,-0.73,16.8
0,90.38,2177,0.96,13.77
0,95.75,2024,16.61,5.76
0,94.58,2306,12.83,17.52
0,90.83,1712,13.03,0.87
1,90.97,2214,6.57,18.02
1,93.78,1950,15.25,10.69
0,97.86,2255,10.99,14.3
0,95.07,2290,10.91,16.92
1,95.56,2228,3.97,10.38
0,94.26,2321,12.87,16.07
1,95.68,2555,9.1,17.87
1,93.28,1933,11.72,14.58
0,88.31,2404,17.28,10.1
0,94.98,2071,5.37,16.91
1,96.24,2454,5.15,16.73
1,98.6,2425,16.81,9.35
0,94.18,2197,7.1,19.11
0,94.12,2309,7.22,14.9
0,91.75,1883,6.22,12.17
0,91.59,2192,8.42,15.51
0,89.9,2097,17.82,8.2
0,90.74,1987,7.33,16.17
1,93.39,2281,7.46,17.96
0,96.53,2605,11.57,19.22
0,92.99,2143,5.34,14.88
0,94.01,2340,5.59,15.62
1,91.93,2558,6.17,15.09
0,96.48,2534,3.92,18.25
1,95.9,2267,11.99,16.9
1,94.11,2071,16.52,13.82
0,93.99,2141,3.42,13.08
1,94.5,2281,2.79,17.83
1,94.09,2225,6.31,13.47
0,96.37,2369,8.5,15.56
1,94.38,1878,11.49,12.64
0,97.67,2204,11.49,14.56
0,93.75,1951,16.62,9.75
0,93.43,2327,5.05,14.59
0,90.22,2278,18.42,12.33
0,96.37,2762,5.2,21.71
0,95.24,2180,16.87,8.39
0,97.05,2044,16.95,10.73
1,93.84,2266,3.74,13.27
0,91,2078,10.28,16.6
0,93.29,2004,16.66,2.27
0,96.68,2369,4.55,17
0,91.53,2238,5.98,16.28
1,93.77,2212,13.07,12.52
1,95.63,2018,11.39,15.85
1,94.84,2227,8.59,16.54
0,95.44,2595,6.52,6.7
0,93.72,2141,17.39,9.64
0,93.37,2381,3.88,17.35
0,93.59,2257,6.4,20
0,93,2451,9.5,19.72
0,93.99,2340,18.75,12.88
0,96.55,2398,3.37,19.89
0,94.72,2300,5.83,18.35
1,97.96,2307,10.48,15.16
1,85.1,1837,14.87,8.67
0,93.07,2178,16.73,6.14
0,91.5,2410,8.64,17.48
1,94.6,2274,12.45,13.69
0,93.8,2172,5.61,17.52
1,91.91,1899,1.62,16.68
1,99.6,2253,12.24,10.38
0,90.96,2365,6.07,17.83
0,96.45,2034,7.44,17.35
0,98.34,2397,1.54,15.7
0,91.84,2271,10.6,14.09
1,94.15,2198,6.48,16.93
0,92.74,2323,5.06,19.11
1,96.02,1978,17.9,5.77
0,96.68,2434,3.93,14.92
0,94.04,2349,4.57,18.72
1,94.26,2340,11.71,10.64
0,92.1,2223,4.79,16
0,91.2,2187,12.5,17.94
1,93.94,2198,11.98,18.75
1,91.89,2246,10.37,14.94
1,93.61,2273,8.08,18.4
0,94.6,2229,13.47,9.74
0,93.47,2058,12.75,14.07
1,94.28,2429,6.69,18.8
0,95.65,2122,12.17,4.94
0,93.92,2188,13.06,13.6
0,93.53,2284,3.12,20.24
0,94.5,2457,6.48,18.95
0,95.44,2239,14.21,13.66
0,94.59,1988,8.09,10.53
0,92.97,2222,10.52,12.42
0,98.52,2178,5.67,19.98
0,94.75,2153,18.05,12.65
0,94.49,2527,10.66,20.38
0,93.53,2277,8.29,17.2
1,93.96,2688,7.7,18.57
1,96.46,2115,13.48,9.34
1,97.68,2187,17.81,13.97
1,94.57,2406,5.07,16.66
0,92.08,2135,2.33,17.08
0,95,2070,14.98,13.77
0,91.88,2051,15.83,-0.32
0,90.36,2261,6.73,13.13
0,92.35,2107,19.68,10.85
0,97.59,2279,15.96,12.66
0,91.99,1788,14.79,7.03
0,92.8,2081,16.68,13.7
0,93.27,2564,8.06,20.36
0,96.18,1908,13.17,6.45
0,91.63,2471,10.05,20.35
0,97.54,2266,15.93,11.23
0,90.75,2534,-0.05,15.97
1,95.24,2333,5.39,14.74
0,94.23,2314,11.51,15.76
0,92.45,1918,9.44,14.78
1,94.52,2566,-1.48,16.66
